date,Tmax,heat_risk_score,risk_category,mortality_RR,hospitalization_RR,health_interpretation
2021-07-11,34.5,42.5,MODERATE,1.132,1.0,Elevated heat-related health risk
2021-07-12,33.7,42.5,MODERATE,1.115,1.0,Elevated heat-related health risk
2021-07-13,34.5,60.0,HIGH,1.132,1.0,Elevated heat-related health risk
2021-07-14,33.4,42.5,MODERATE,1.108,1.0,Elevated heat-related health risk
2021-07-15,33.4,60.0,HIGH,1.108,1.0,Elevated heat-related health risk
2021-07-16,34.5,42.5,MODERATE,1.132,1.0,Elevated heat-related health risk
2021-07-17,34.9,42.5,MODERATE,1.141,1.0,Elevated heat-related health risk
2021-07-18,32.2,42.5,MODERATE,1.083,1.0,Elevated heat-related health risk
2021-07-19,32.7,35.0,MODERATE,1.094,1.0,Elevated heat-related health risk
2021-07-20,32.4,25.0,MODERATE,1.087,1.0,Elevated heat-related health risk
2021-07-21,33.5,42.5,MODERATE,1.111,1.0,Elevated heat-related health risk
2021-07-22,34.5,42.5,MODERATE,1.132,1.0,Elevated heat-related health risk
2021-07-23,32.7,42.5,MODERATE,1.094,1.0,Elevated heat-related health risk
2021-07-24,32.6,42.5,MODERATE,1.092,1.0,Elevated heat-related health risk
2021-07-25,27.4,17.5,LOW,1.0,1.0,Baseline heat-related health risk
2021-07-26,29.7,17.5,LOW,1.033,1.0,Elevated heat-related health risk
2021-07-27,30.0,25.0,MODERATE,1.039,1.0,Elevated heat-related health risk
2021-07-28,30.4,25.0,MODERATE,1.047,1.0,Elevated heat-related health risk
2021-07-29,30.8,25.0,MODERATE,1.055,1.0,Elevated heat-related health risk
2021-07-30,32.0,25.0,MODERATE,1.079,1.0,Elevated heat-related health risk
2021-07-31,29.9,17.5,LOW,1.037,1.0,Elevated heat-related health risk
2021-08-01,30.8,25.0,MODERATE,1.055,1.0,Elevated heat-related health risk
2021-08-02,29.6,17.5,LOW,1.031,1.0,Elevated heat-related health risk
2021-08-03,29.3,17.5,LOW,1.025,1.0,Elevated heat-related health risk
2021-08-04,31.3,25.0,MODERATE,1.065,1.0,Elevated heat-related health risk
2021-08-05,32.4,35.0,MODERATE,1.087,1.0,Elevated heat-related health risk
2021-08-06,31.0,25.0,MODERATE,1.059,1.0,Elevated heat-related health risk
2021-08-07,31.9,25.0,MODERATE,1.077,1.0,Elevated heat-related health risk
2021-08-08,32.4,35.0,MODERATE,1.087,1.0,Elevated heat-related health risk
2021-08-09,33.0,35.0,MODERATE,1.1,1.0,Elevated heat-related health risk
2021-08-10,32.7,35.0,MODERATE,1.094,1.0,Elevated heat-related health risk
2021-08-11,33.1,35.0,MODERATE,1.102,1.0,Elevated heat-related health risk
2021-08-12,32.9,35.0,MODERATE,1.098,1.0,Elevated heat-related health risk
2021-08-13,32.8,35.0,MODERATE,1.096,1.0,Elevated heat-related health risk
2021-08-14,33.4,35.0,MODERATE,1.108,1.0,Elevated heat-related health risk
2021-08-15,33.5,35.0,MODERATE,1.111,1.0,Elevated heat-related health risk
2021-08-16,33.6,35.0,MODERATE,1.113,1.0,Elevated heat-related health risk
2021-08-17,34.9,52.5,HIGH,1.141,1.0,Elevated heat-related health risk
2021-08-18,34.4,42.5,MODERATE,1.13,1.0,Elevated heat-related health risk
2021-08-19,32.5,25.0,MODERATE,1.09,1.0,Elevated heat-related health risk
2021-08-20,33.9,35.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2021-08-21,28.5,17.5,LOW,1.01,1.0,Elevated heat-related health risk
2021-08-22,32.5,35.0,MODERATE,1.09,1.0,Elevated heat-related health risk
2021-08-23,31.8,42.5,MODERATE,1.075,1.0,Elevated heat-related health risk
2021-08-24,32.9,42.5,MODERATE,1.098,1.0,Elevated heat-related health risk
2021-08-25,33.7,25.0,MODERATE,1.115,1.0,Elevated heat-related health risk
2021-08-26,33.9,25.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2021-08-27,34.1,35.0,MODERATE,1.123,1.0,Elevated heat-related health risk
2021-08-28,33.5,35.0,MODERATE,1.111,1.0,Elevated heat-related health risk
2021-08-29,33.4,42.5,MODERATE,1.108,1.0,Elevated heat-related health risk
2021-08-30,33.6,42.5,MODERATE,1.113,1.0,Elevated heat-related health risk
2021-08-31,30.7,42.5,MODERATE,1.053,1.0,Elevated heat-related health risk
2021-09-01,29.7,27.5,MODERATE,1.033,1.0,Elevated heat-related health risk
2021-09-02,31.2,35.0,MODERATE,1.063,1.0,Elevated heat-related health risk
2021-09-03,30.4,35.0,MODERATE,1.047,1.0,Elevated heat-related health risk
2021-09-04,31.8,35.0,MODERATE,1.075,1.0,Elevated heat-related health risk
2021-09-05,31.1,25.0,MODERATE,1.061,1.0,Elevated heat-related health risk
2021-09-06,31.9,52.5,HIGH,1.077,1.0,Elevated heat-related health risk
2021-09-07,32.5,52.5,HIGH,1.09,1.0,Elevated heat-related health risk
2021-09-08,32.9,52.5,HIGH,1.098,1.0,Elevated heat-related health risk
2021-09-09,28.5,17.5,LOW,1.01,1.0,Elevated heat-related health risk
2021-09-10,28.7,17.5,LOW,1.013,1.0,Elevated heat-related health risk
2021-09-11,28.7,17.5,LOW,1.013,1.0,Elevated heat-related health risk
2021-09-12,27.5,10.0,LOW,1.0,1.0,Baseline heat-related health risk
2021-09-13,30.4,35.0,MODERATE,1.047,1.0,Elevated heat-related health risk
2021-09-14,30.9,42.5,MODERATE,1.057,1.0,Elevated heat-related health risk
2021-09-15,30.8,42.5,MODERATE,1.055,1.0,Elevated heat-related health risk
2021-09-16,30.2,35.0,MODERATE,1.043,1.0,Elevated heat-related health risk
2021-09-17,28.2,27.5,MODERATE,1.004,1.0,Elevated heat-related health risk
2021-09-18,30.4,35.0,MODERATE,1.047,1.0,Elevated heat-related health risk
2021-09-19,30.7,42.5,MODERATE,1.053,1.0,Elevated heat-related health risk
2021-09-20,30.0,35.0,MODERATE,1.039,1.0,Elevated heat-related health risk
2021-09-21,29.7,27.5,MODERATE,1.033,1.0,Elevated heat-related health risk
2021-09-22,30.4,35.0,MODERATE,1.047,1.0,Elevated heat-related health risk
2021-09-23,29.0,17.5,LOW,1.019,1.0,Elevated heat-related health risk
2021-09-24,30.0,42.5,MODERATE,1.039,1.0,Elevated heat-related health risk
2021-09-25,29.5,27.5,MODERATE,1.029,1.0,Elevated heat-related health risk
2021-09-26,29.9,27.5,MODERATE,1.037,1.0,Elevated heat-related health risk
